site,scrap_time,path,has_html,inline_count,external_count,onclick_count,onload_count,onchange_count,avg_inline_script_block,avg_external_script_block,avg_onclick_count,avg_onload_count,avg_onchange_count,avg_cyc_complexity,library_code_count,Predicted Results,Actual Results
afirme.com.portal-portal.do-accesoseguro00640789845623654878.indstahl.co.in,2017-11-24 05-44-14,C:\Phishing Project\phishtank - november 2017\content\e95\afirme.com.portal-portal.do-accesoseguro00640789845623654878.indstahl.co.in\2017-11-24 05-44-14,1,14.0,17.0,2,0.0,0.0,0.0,534.0,8332,0,4,1.0,4,phish,phish
fraction.ecoont.stream,2017-09-21 08-59-01,C:\Phishing Project\phishtank - september 2017\content\db0\fraction.ecoont.stream\2017-09-21 08-59-01,1,1.0,3.0,1,0.0,0.0,0.0,266.0,732,2,1,0.0,0,phish,phish
encrypted-tbn0.gstatic.com,2017-11-17 12-44-00,C:\Phishing Project\phishtank - november 2017\content\6f8\encrypted-tbn0.gstatic.com\2017-11-17 12-44-00,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
alpacaboliviamall.com,2017-11-24 03-44-37,C:\Phishing Project\phishtank - november 2017\content\102\alpacaboliviamall.com\2017-11-24 03-44-37,1,1.0,4.0,2,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
sparkasse.support-deutschland-verifikation.info,2017-11-15 07-14-11,C:\Phishing Project\phishtank - november 2017\content\858\sparkasse.support-deutschland-verifikation.info\2017-11-15 07-14-11,1,1.0,7.5,2,0.0,0.0,0.0,56.9,1893,5,10,0.3,3,phish,phish
tehmag.co.th,2017-11-23 09-44-10,C:\Phishing Project\phishtank - november 2017\content\633\tehmag.co.th\2017-11-23 09-44-10,1,7.0,1.0,1,0.0,0.0,0.0,86.0,904,0,1,1.0,1,phish,phish
regularizecomseguranca.com,2017-09-28 01-39-27,C:\Phishing Project\phishtank - september 2017\content\125\regularizecomseguranca.com\2017-09-28 01-39-27,1,1.0,1.0,1,0.0,0.0,1.0,0.0,0,1,0,0.0,0,phish,phish
www.energy-innovation.ma,2017-11-25 06-24-00,C:\Phishing Project\phishtank - november 2017\content\06b\www.energy-innovation.ma\2017-11-25 06-24-00,1,0.0,2.0,1,1.0,1.0,0.0,0.0,0,0,0,0.0,0,phish,phish
rmscom.net,2017-09-21 08-54-13,C:\Phishing Project\phishtank - september 2017\content\69a\rmscom.net\2017-09-21 08-54-13,1,1.0,4.0,1,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
crossroads.co.za,2017-11-21 12-35-35,C:\target site - 20K alexa\content\c2e\crossroads.co.za\2017-11-21 12-35-35,1,0.0,2.0,1,0.0,0.0,0.0,6.0,30,1,1,0.0,0,phish,alexa
espacojardiins.com.br,2017-11-21 09-49-02,C:\Phishing Project\phishtank - november 2017\content\72b\espacojardiins.com.br\2017-11-21 09-49-02,1,0.5,0.0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
ru-word.ru,2017-12-03 09-10-00,C:\target site - 20K alexa\content\15a\ru-word.ru\2017-12-03 09-10-00,1,2.0,1.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,alexa
v-squad.org,2017-11-21 06-49-23,C:\Phishing Project\phishtank - november 2017\content\afb\v-squad.org\2017-11-21 06-49-23,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
fzb.com.ua,2017-11-15 05-45-19,C:\Phishing Project\phishtank - november 2017\content\8a6\fzb.com.ua\2017-11-15 05-45-19,1,0.0,2.0,1,0.0,0.0,0.0,8.0,17,1,1,0.0,0,phish,phish
bcpzonaseguraenlinea2.betaviasegurablcp.com,2017-11-17 05-54-01,C:\Phishing Project\phishtank - november 2017\content\10a\bcpzonaseguraenlinea2.betaviasegurablcp.com\2017-11-17 05-54-01,1,8.0,8.0,2,4.0,0.0,2.0,282.6,5045,3,5,0.0,0,phish,phish
www.secu-as.com,2017-09-20 09-04-07,C:\Phishing Project\phishtank - september 2017\content\337\www.secu-as.com\2017-09-20 09-04-07,1,8.0,19.0,1,0.0,0.0,0.0,252.2666667,9167,3,15,1.0,15,phish,phish
twinstarmarketing.com,2017-11-23 07-44-24,C:\Phishing Project\phishtank - november 2017\content\7ab\twinstarmarketing.com\2017-11-23 07-44-24,1,1.0,0.0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
osh3.labour.go.th,2017-11-20 05-44-45,C:\Phishing Project\phishtank - november 2017\content\352\osh3.labour.go.th\2017-11-20 05-44-45,1,4.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
jalussa.com,2017-11-22 01-24-12,C:\Phishing Project\phishtank - november 2017\content\101\jalussa.com\2017-11-22 01-24-12,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
tizzg11210087.xyz,2017-11-20 01-04-05,C:\Phishing Project\phishtank - november 2017\content\3ff\tizzg11210087.xyz\2017-11-20 01-04-05,1,8.0,1.0,1,0.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
ibsgmbh.ch,2017-10-05 01-04-05,C:\Phishing Project\phishtank - october 2017\content\2e7\ibsgmbh.ch\2017-10-05 01-04-05,1,0.0,0.0,1,3.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
chicchoux.com,2017-11-17 02-39-03,C:\Phishing Project\phishtank - november 2017\content\101\chicchoux.com\2017-11-17 02-39-03,1,1.333333333,0.666666667,3,0.0,0.0,0.0,49.0,214,0,1,0.0,0,phish,phish
muscletease.com,2017-12-03 05-42-43,C:\target site - 20K alexa\content\94b\muscletease.com\2017-12-03 05-42-43,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
eastleighmall.com,2017-11-26 05-04-05,C:\Phishing Project\phishtank - november 2017\content\177\eastleighmall.com\2017-11-26 05-04-05,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
regway-lnfoguide.com,2017-11-19 10-29-01,C:\Phishing Project\phishtank - november 2017\content\1a2\regway-lnfoguide.com\2017-11-19 10-29-01,1,10.0,2.0,2,0.0,0.0,0.0,896.0,2329,1,1,1.0,1,phish,phish
lacroip2.beget.tech,2017-11-17 05-45-30,C:\Phishing Project\phishtank - november 2017\content\0a2\lacroip2.beget.tech\2017-11-17 05-45-30,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
manaveeyamnews.com,2017-09-24 07-14-07,C:\Phishing Project\phishtank - september 2017\content\249\manaveeyamnews.com\2017-09-24 07-14-07,1,1.0,4.0,1,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
signalr.net,2017-12-03 06-25-03,C:\target site - 20K alexa\content\e70\signalr.net\2017-12-03 06-25-03,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
www.intermountainland.com,2017-11-25 02-09-09,C:\Phishing Project\phishtank - november 2017\content\5f3\www.intermountainland.com\2017-11-25 02-09-09,1,2.0,2.0,1,0.0,0.0,0.0,25.0,1619,0,2,0.5,1,phish,phish
www.gmozn.com,2017-09-20 08-37-44,C:\Phishing Project\phishtank - september 2017\content\3b8\www.gmozn.com\2017-09-20 08-37-44,1,1.0,3.0,1,0.0,0.0,0.0,52.0,156,1,1,0.0,0,phish,phish
paulonabais.com,2017-09-20 08-52-04,C:\Phishing Project\phishtank - september 2017\content\05f\paulonabais.com\2017-09-20 08-52-04,1,2.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
ninalk98834.000webhostapp.com,2017-11-17 04-59-51,C:\Phishing Project\phishtank - november 2017\content\53a\ninalk98834.000webhostapp.com\2017-11-17 04-59-51,1,1.0,1.0,1,0.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
mk.fnkww.com,2017-11-18 02-14-05,C:\Phishing Project\phishtank - november 2017\content\0dd\mk.fnkww.com\2017-11-18 02-14-05,1,2.0,3.0,2,0.0,0.0,0.0,77.5,454,1,2,1.0,2,phish,phish
www.fmatalaia.com.br,2017-11-21 11-34-05,C:\Phishing Project\phishtank - november 2017\content\1f6\www.fmatalaia.com.br\2017-11-21 11-34-05,1,4.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
inbox7625.pe.hu,2017-09-24 09-05-15,C:\Phishing Project\phishtank - september 2017\content\517\inbox7625.pe.hu\2017-09-24 09-05-15,1,3.0,1.0,1,0.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
mainisscompm1.myfreesites.net,2017-09-22 12-23-59,C:\Phishing Project\phishtank - september 2017\content\773\mainisscompm1.myfreesites.net\2017-09-22 12-23-59,1,6.0,5.0,2,0.0,0.0,0.0,0.0,6146,2,3,1.0,3,phish,phish
helenastudios-kefalonia.gr,2017-09-20 07-55-24,C:\Phishing Project\phishtank - september 2017\content\b9e\helenastudios-kefalonia.gr\2017-09-20 07-55-24,1,5.0,3.0,1,0.0,0.0,0.0,2544.0,15952,0,3,0.0,0,phish,phish
maheshpucollege.com,2017-09-22 08-44-05,C:\Phishing Project\phishtank - september 2017\content\5b7\maheshpucollege.com\2017-09-22 08-44-05,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
themufflermasters.com,2017-09-23 06-59-03,C:\Phishing Project\phishtank - september 2017\content\313\themufflermasters.com\2017-09-23 06-59-03,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,phish
brasiliahost.com.br,2017-11-19 05-44-25,C:\Phishing Project\phishtank - november 2017\content\563\brasiliahost.com.br\2017-11-19 05-44-25,1,0.0,0.0,1,3.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
d9jij9.3oioin6.biz,2017-11-17 10-54-00,C:\Phishing Project\phishtank - november 2017\content\8a0\d9jij9.3oioin6.biz\2017-11-17 10-54-00,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
432-965-854.1k2hvbejoe1ox51j75z.yuu5f3yhcdfrvtr.com.ve,2017-11-21 12-49-00,C:\Phishing Project\phishtank - november 2017\content\97a\432-965-854.1k2hvbejoe1ox51j75z.yuu5f3yhcdfrvtr.com.ve\2017-11-21 12-49-00,1,0.0,0.0,1,1.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
makwell.com,2017-11-18 12-45-26,C:\Phishing Project\phishtank - november 2017\content\887\makwell.com\2017-11-18 12-45-26,1,0.0,0.0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
spindly-threads.000webhostapp.com,2017-11-17 04-55-03,C:\Phishing Project\phishtank - november 2017\content\243\spindly-threads.000webhostapp.com\2017-11-17 04-55-03,1,0.0,1.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
wiltav7h.beget.tech,2017-11-23 05-44-10,C:\Phishing Project\phishtank - november 2017\content\dc1\wiltav7h.beget.tech\2017-11-23 05-44-10,1,1.0,19.0,1,0.0,0.0,0.0,77.69230769,15364,4,13,0.076923077,1,phish,phish
www.reallife.cam,2017-11-17 03-24-00,C:\Phishing Project\phishtank - november 2017\content\335\www.reallife.cam\2017-11-17 03-24-00,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
backcourtpress.com,2017-09-23 08-24-09,C:\Phishing Project\phishtank - september 2017\content\9e6\backcourtpress.com\2017-09-23 08-24-09,1,20.0,13.0,1,0.0,3.0,0.0,1138.1538460000002,55566,0,13,0.923076923,12,phish,phish
deesharitouristhub.com,2017-10-05 01-24-06,C:\Phishing Project\phishtank - october 2017\content\1c1\deesharitouristhub.com\2017-10-05 01-24-06,1,5.0,37.0,2,0.0,0.0,0.0,0.0,0,36,0,0.0,0,phish,phish
www.lelimon.com,2017-09-22 09-24-39,C:\Phishing Project\phishtank - september 2017\content\14d\www.lelimon.com\2017-09-22 09-24-39,1,1.0,0.0,1,0.0,1.0,0.0,0.0,0,0,0,0.0,0,phish,phish
wayangentrs5410.000webhostapp.com,2017-11-17 06-49-07,C:\Phishing Project\phishtank - november 2017\content\445\wayangentrs5410.000webhostapp.com\2017-11-17 06-49-07,1,1.0,1.0,1,0.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
kurandersleri.net,2017-11-17 05-14-26,C:\Phishing Project\phishtank - november 2017\content\9d6\kurandersleri.net\2017-11-17 05-14-26,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
citc.co.th,2017-09-20 08-13-20,C:\Phishing Project\phishtank - september 2017\content\267\citc.co.th\2017-09-20 08-13-20,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.weightlossdietplan.info,2017-11-26 08-44-33,C:\Phishing Project\phishtank - november 2017\content\4c4\www.weightlossdietplan.info\2017-11-26 08-44-33,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
poduvona.byethost10.com,2017-11-24 02-44-04,C:\Phishing Project\phishtank - november 2017\content\1bb\poduvona.byethost10.com\2017-11-24 02-44-04,1,56.0,3.0,2,0.0,0.0,0.0,2607.0,14615,2,2,1.0,2,phish,phish
www.cttipk.com,2017-11-20 07-39-03,C:\Phishing Project\phishtank - november 2017\content\d42\www.cttipk.com\2017-11-20 07-39-03,1,1.0,1.0,1,0.0,0.0,0.0,42.0,525,0,1,0.0,0,phish,phish
espaceclient01.weebly.com,2017-11-20 05-34-09,C:\Phishing Project\phishtank - november 2017\content\60e\espaceclient01.weebly.com\2017-11-20 05-34-09,1,11.0,13.0,2,0.0,0.0,0.0,1352.166667,26222,6,6,0.833333333,5,phish,phish
sparkasse-sicherheit.entsperrung-filliale-service.info,2017-11-21 04-14-01,C:\Phishing Project\phishtank - november 2017\content\5d1\sparkasse-sicherheit.entsperrung-filliale-service.info\2017-11-21 04-14-01,1,1.0,7.5,2,0.0,0.0,0.0,56.9,1893,5,10,0.3,3,phish,phish
y-asakawa.com,2017-11-20 06-25-53,C:\target site - 20K alexa\content\f8e\y-asakawa.com\2017-11-20 06-25-53,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
aspconcrete.com.au,2017-11-17 04-44-16,C:\Phishing Project\phishtank - november 2017\content\634\aspconcrete.com.au\2017-11-17 04-44-16,1,3.0,2.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,phish
on24pa.com,2017-11-21 07-57-25,C:\target site - 20K alexa\content\1ef\on24pa.com\2017-11-21 07-57-25,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
t97hy7.2h0f8o4.biz,2017-11-17 10-44-36,C:\Phishing Project\phishtank - november 2017\content\33c\t97hy7.2h0f8o4.biz\2017-11-17 10-44-36,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
html5-demos.appspot.com,2017-11-20 11-31-33,C:\target site - 20K alexa\content\c25\html5-demos.appspot.com\2017-11-20 11-31-33,1,2.0,1.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,alexa
scubadiving.ae,2017-09-21 08-14-59,C:\Phishing Project\phishtank - september 2017\content\cc9\scubadiving.ae\2017-09-21 08-14-59,1,1.0,0.0,1,1.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
cmrpunto.raya.cl,2017-09-20 08-27-04,C:\Phishing Project\phishtank - september 2017\content\326\cmrpunto.raya.cl\2017-09-20 08-27-04,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
p5fmc0sw4m.070e834.biz,2017-11-26 01-04-04,C:\Phishing Project\phishtank - november 2017\content\5d3\p5fmc0sw4m.070e834.biz\2017-11-26 01-04-04,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
hsk-hvf.dk,2017-11-17 04-49-19,C:\Phishing Project\phishtank - november 2017\content\11a\hsk-hvf.dk\2017-11-17 04-49-19,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
leviatan.ro,2017-09-21 09-29-06,C:\Phishing Project\phishtank - september 2017\content\394\leviatan.ro\2017-09-21 09-29-06,1,0.5,0.0,2,0.5,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.account-security-system.cf,2017-11-24 07-44-30,C:\Phishing Project\phishtank - november 2017\content\d57\www.account-security-system.cf\2017-11-24 07-44-30,1,1.0,1.0,1,0.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
torontocarshipping.ca,2017-09-20 11-44-36,C:\Phishing Project\phishtank - september 2017\content\007\torontocarshipping.ca\2017-09-20 11-44-36,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,phish
box1095.bluehost.com,2017-09-23 10-49-02,C:\Phishing Project\phishtank - september 2017\content\f8d\box1095.bluehost.com\2017-09-23 10-49-02,1,2.0,1.0,1,0.0,0.0,0.0,582.0,2267,0,1,1.0,1,phish,phish
unbloking17.000webhostapp.com,2017-11-17 07-45-13,C:\Phishing Project\phishtank - november 2017\content\075\unbloking17.000webhostapp.com\2017-11-17 07-45-13,1,1.0,1.0,1,1.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
www.depart-account-protection.com,2017-09-25 12-59-05,C:\Phishing Project\phishtank - september 2017\content\207\www.depart-account-protection.com\2017-09-25 12-59-05,1,1.0,1.0,1,1.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
hotelbeausoleilchamonix.com,2017-11-24 01-29-03,C:\Phishing Project\phishtank - november 2017\content\a46\hotelbeausoleilchamonix.com\2017-11-24 01-29-03,1,5.5,0.0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
jcrunjia.com,2017-09-28 12-39-26,C:\Phishing Project\phishtank - september 2017\content\ea0\jcrunjia.com\2017-09-28 12-39-26,1,5.5,0.5,2,0.0,0.0,0.0,1590.0,5958,0,1,1.0,1,phish,phish
www.tiny.cc,2017-09-21 06-14-06,C:\Phishing Project\phishtank - september 2017\content\4fd\www.tiny.cc\2017-09-21 06-14-06,1,6.0,0.0,1,2.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
oninvest.000webhostapp.com,2017-11-17 06-49-19,C:\Phishing Project\phishtank - november 2017\content\810\oninvest.000webhostapp.com\2017-11-17 06-49-19,1,8.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
radinsteel.com,2017-09-20 01-09-14,C:\Phishing Project\phishtank - september 2017\content\638\radinsteel.com\2017-09-20 01-09-14,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.hinsae.com,2017-09-20 09-10-18,C:\Phishing Project\phishtank - september 2017\content\ec5\www.hinsae.com\2017-09-20 09-10-18,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
frmoments.com,2017-11-23 08-49-12,C:\Phishing Project\phishtank - november 2017\content\8db\frmoments.com\2017-11-23 08-49-12,1,4.0,3.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
gabtalisangbad.com,2017-09-21 10-53-22,C:\Phishing Project\phishtank - september 2017\content\31c\gabtalisangbad.com\2017-09-21 10-53-22,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
bayroadcounsellingandpsychology.com.au,2017-10-05 05-39-05,C:\Phishing Project\phishtank - october 2017\content\322\bayroadcounsellingandpsychology.com.au\2017-10-05 05-39-05,1,5.0,2.0,1,0.0,0.0,0.0,880.0,6834,1,1,0.0,0,phish,phish
home.country.x.locale.prefences.arla9me.accountant,2017-11-19 09-29-06,C:\Phishing Project\phishtank - november 2017\content\017\home.country.x.locale.prefences.arla9me.accountant\2017-11-19 09-29-06,1,0.0,2.0,1,1.0,1.0,0.0,0.0,0,0,0,0.0,0,phish,phish
hemisur.cl,2017-11-23 04-14-00,C:\Phishing Project\phishtank - november 2017\content\330\hemisur.cl\2017-11-23 04-14-00,1,0.0,6.0,1,0.0,0.0,0.0,64.5,568,4,2,0.0,0,phish,phish
23o226.o63p00c.biz,2017-11-19 09-19-00,C:\Phishing Project\phishtank - november 2017\content\d9b\23o226.o63p00c.biz\2017-11-19 09-19-00,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.oyelege.no,2017-09-20 08-52-14,C:\Phishing Project\phishtank - september 2017\content\940\www.oyelege.no\2017-09-20 08-52-14,1,15.0,5.0,1,1.0,2.0,0.0,493.75,8923,1,4,0.75,3,phish,phish
administrador.my-free.website,2017-11-24 05-34-01,C:\Phishing Project\phishtank - november 2017\content\b75\administrador.my-free.website\2017-11-24 05-34-01,1,8.0,6.0,2,0.0,0.0,0.0,99.2,6990,2,5,1.0,5,phish,phish
policy6654.000webhostapp.com,2017-11-21 01-04-00,C:\Phishing Project\phishtank - november 2017\content\00b\policy6654.000webhostapp.com\2017-11-21 01-04-00,1,1.0,1.0,1,0.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
mahantech.org,2017-11-20 05-59-41,C:\target site - 20K alexa\content\7bd\mahantech.org\2017-11-20 05-59-41,1,1.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,alexa
zonasegurawebbcp.com,2017-11-21 12-44-01,C:\Phishing Project\phishtank - november 2017\content\ae2\zonasegurawebbcp.com\2017-11-21 12-44-01,1,8.0,8.0,2,4.0,0.0,2.0,282.6,5045,3,5,0.0,0,phish,phish
caytepe.com,2017-11-17 02-44-48,C:\Phishing Project\phishtank - november 2017\content\493\caytepe.com\2017-11-17 02-44-48,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
aerosport.org,2017-09-23 11-49-22,C:\Phishing Project\phishtank - september 2017\content\3a5\aerosport.org\2017-09-23 11-49-22,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.icloud-alerts.com,2017-09-20 08-58-10,C:\Phishing Project\phishtank - september 2017\content\3ec\www.icloud-alerts.com\2017-09-20 08-58-10,1,6.0,1.0,1,0.0,1.0,0.0,0.0,0,1,0,0.0,0,phish,phish
pichiimcha.me,2017-11-16 12-24-00,C:\Phishing Project\phishtank - november 2017\content\24f\pichiimcha.me\2017-11-16 12-24-00,1,4.0,3.0,1,1.0,0.0,0.0,75.0,540,1,2,0.0,0,phish,phish
flyasiana.com,2017-11-20 01-45-03,C:\target site - 20K alexa\content\2c3\flyasiana.com\2017-11-20 01-45-03,1,1.0,0.0,1,0.0,0.0,0.0,896.0,2329,1,1,1.0,1,phish,alexa
madbyte.com,2017-10-05 02-19-01,C:\Phishing Project\phishtank - october 2017\content\774\madbyte.com\2017-10-05 02-19-01,1,2.0,1.0,1,0.0,0.0,0.0,582.0,2267,0,1,1.0,1,phish,phish
info0223178nf0017.000webhostapp.com,2017-11-17 08-45-12,C:\Phishing Project\phishtank - november 2017\content\213\info0223178nf0017.000webhostapp.com\2017-11-17 08-45-12,1,1.0,1.0,1,1.0,0.0,0.0,181.0,426,0,1,1.0,1,phish,phish
ajuntamentodastribos.com.br,2017-09-20 08-47-53,C:\Phishing Project\phishtank - september 2017\content\c3b\ajuntamentodastribos.com.br\2017-09-20 08-47-53,1,1.0,4.0,1,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
www.forcoop.net,2017-10-05 06-14-07,C:\Phishing Project\phishtank - october 2017\content\ee6\www.forcoop.net\2017-10-05 06-14-07,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.bpmcarte.eu,2017-11-26 12-39-00,C:\Phishing Project\phishtank - november 2017\content\73a\www.bpmcarte.eu\2017-11-26 12-39-00,1,4.0,2.0,1,0.0,0.0,0.0,0.0,5,1,1,0.0,0,phish,phish
nectarfacilities.com,2017-09-25 05-39-25,C:\Phishing Project\phishtank - september 2017\content\d4a\nectarfacilities.com\2017-09-25 05-39-25,1,1.0,4.0,1,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
www.juridicarealempresa.com,2017-11-15 11-09-00,C:\Phishing Project\phishtank - november 2017\content\73b\www.juridicarealempresa.com\2017-11-15 11-09-00,1,1.0,2.0,1,0.0,0.0,0.0,141.0,525,0,2,0.5,1,phish,phish
lamiciacooking.com.au,2017-11-17 01-14-20,C:\Phishing Project\phishtank - november 2017\content\2de\lamiciacooking.com.au\2017-11-17 01-14-20,1,1.0,0.0,2,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
enkeled005.com,2017-09-28 09-44-04,C:\Phishing Project\phishtank - september 2017\content\19b\enkeled005.com\2017-09-28 09-44-04,1,5.0,4.0,1,0.0,1.0,0.0,9.0,105,0,4,0.0,0,phish,phish
saldaosempre-voce.biz,2017-11-20 04-24-00,C:\Phishing Project\phishtank - november 2017\content\2fc\saldaosempre-voce.biz\2017-11-20 04-24-00,1,42.0,45.5,2,9.0,0.0,0.0,144.6,9831,14,20,0.6,12,phish,phish
homestylesg.com,2017-09-20 08-19-32,C:\Phishing Project\phishtank - september 2017\content\8da\homestylesg.com\2017-09-20 08-19-32,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
www.distrivisa.com.br,2017-09-20 06-24-03,C:\Phishing Project\phishtank - september 2017\content\b01\www.distrivisa.com.br\2017-09-20 06-24-03,1,0.0,1.0,1,0.0,0.0,0.0,55.0,110,0,1,0.0,0,phish,phish
housedeeds.000webhostapp.com,2017-11-17 03-49-24,C:\Phishing Project\phishtank - november 2017\content\e3e\housedeeds.000webhostapp.com\2017-11-17 03-49-24,1,1.0,4.0,2,0.0,0.0,0.0,60.0,206,3,1,1.0,1,phish,phish
apple.itunesconnect.su,2017-11-17 07-44-04,C:\Phishing Project\phishtank - november 2017\content\20c\apple.itunesconnect.su\2017-11-17 07-44-04,1,1.0,3.0,1,0.0,0.0,0.0,5.0,125,2,1,0.0,0,phish,phish
infoparticulier-societegeneraleid.snil-sgk.com,2017-11-25 11-44-04,C:\Phishing Project\phishtank - november 2017\content\964\infoparticulier-societegeneraleid.snil-sgk.com\2017-11-25 11-44-04,1,23.0,19.0,2,4.0,0.0,0.0,59.0,1755,7,9,0.111111111,1,phish,phish
snip.li,2017-11-18 06-14-05,C:\Phishing Project\phishtank - november 2017\content\1ee\snip.li\2017-11-18 06-14-05,1,0.0,2.0,1,1.0,1.0,0.0,0.0,0,0,0,0.0,0,phish,phish
zonaseguraviabcp2.com,2017-09-20 01-50-47,C:\Phishing Project\phishtank - september 2017\content\31c\zonaseguraviabcp2.com\2017-09-20 01-50-47,1,8.0,8.0,1,4.0,0.0,2.0,338.0,4846,4,4,0.0,0,phish,phish
meusantander.net,2017-10-05 10-34-01,C:\Phishing Project\phishtank - october 2017\content\f46\meusantander.net\2017-10-05 10-34-01,1,3.0,2.0,1,0.0,0.0,0.0,0.0,0,2,0,0.0,0,phish,phish
115-185-728.115-185-728.115-185-728.f49v5hyqmp.9zrxdknkz9dlkmg.net.ve,2017-09-24 02-39-07,C:\Phishing Project\phishtank - september 2017\content\7a1\115-185-728.115-185-728.115-185-728.f49v5hyqmp.9zrxdknkz9dlkmg.net.ve\2017-09-24 02-39-07,1,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0.0,0,phish,phish
kanakudhyog.in,2017-11-25 08-04-05,C:\Phishing Project\phishtank - november 2017\content\ae3\kanakudhyog.in\2017-11-25 08-04-05,1,1.0,1.0,1,0.0,0.0,0.0,0.0,0,1,0,0.0,0,phish,phish
